Title,Abstract,Year_Published,Publication Year,Source,Journal/Book,DOI,Download_URL,Keywords,MeSH_Terms,Authors,PMID,Citation,Create Date,PMCID,NIHMS ID,First Author,Reference
Type 3 hybrid effectiveness-implementation study implementing and evaluating the Comprehensive High-dose Aphasia Treatment (CHAT) programme in Australian rehabilitation services: a protocol.,"The Comprehensive High-dose Aphasia Treatment (CHAT) programme is an intensive comprehensive aphasia programme, which aims to address evidence-practice gaps in aphasia rehabilitation where there are known barriers to service delivery requiring implementation strategies. The aims of this study are to (1) evaluate the clinical implementation of the CHAT programme, (2) assess the clinical effectiveness of CHAT compared with usual care in rehabilitation services and (3) determine whether the real-world implementation of CHAT compared with usual care is cost-effective.",2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2026-117575,https://pubmed.ncbi.nlm.nih.gov/42150834/,"['Implementation Science', 'REHABILITATION MEDICINE', 'Speech pathology', 'Stroke']","['Humans', 'Aphasia', 'Australia', 'Cost-Benefit Analysis', 'Program Evaluation', 'Language Therapy']","['Marie-Pier McSween', 'Jade K Dignam', 'Kirstine Shrubsole', 'Rachel Levine', 'Emma Power', 'Natasha A Lannin', 'Sarah J Wallace', 'Dominique A Cadilhac', 'Monique F Kilkenny', 'Annie J Hill', 'Brooke J Ryan', 'David A Copland']",42150834,BMJ open. 2026 May 18. 16(5):e117575. doi: 10.1136/bmjopen-2026-117575.,19-05-2026,,,Marie-Pier McSween,BMJ open. 2026 May 18. 16(5):e117575. doi: 10.1136/bmjopen-2026-117575.
Determinants of Nutritional Status among Children under 5 years in India: A Cross-sectional Analysis of the National Family Health Survey 2019-2021.,This study aims at understanding the important correlates of child undernutrition in India using a quantile regression approach.,2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2025-114078,https://pubmed.ncbi.nlm.nih.gov/42150832/,"['Body Mass Index', 'India', 'Nutrition']","['Humans', 'India', 'Cross-Sectional Studies', 'Infant', 'Child, Preschool', 'Nutritional Status', 'Female', 'Male', 'Infant, Newborn', 'Health Surveys', 'Thinness', 'Growth Disorders', 'Child Nutrition Disorders', 'Adult', 'Breast Feeding', 'Socioeconomic Factors', 'Family Characteristics']","['Akancha Singh', 'Neha Shri', 'Saurabh Singh']",42150832,BMJ open. 2026 May 18. 16(5):e114078. doi: 10.1136/bmjopen-2025-114078.,19-05-2026,,,Akancha Singh,BMJ open. 2026 May 18. 16(5):e114078. doi: 10.1136/bmjopen-2025-114078.
What are the views of cancer care administrators and clinicians in England on the use of a machine learning clinical decision support system (ML-CDSS) to predict patients' risk of hepatic and renal deterioration during chemotherapy? A qualitative study.,To explore administrators' and clinicians' views on the factors that influence their use and adoption of a machine learning clinical decision support system (ML-CDSS) to predict patients' risk of hepatic and renal deterioration during chemotherapy.,2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2025-107197,https://pubmed.ncbi.nlm.nih.gov/42150828/,"['Change management', 'Clinical Decision-Making', 'Health Services', 'Implementation Science', 'Machine Learning', 'Pharmacists']","['Humans', 'Decision Support Systems, Clinical', 'Qualitative Research', 'England', 'Machine Learning', 'Female', 'Male', 'Neoplasms', 'Focus Groups', 'Attitude of Health Personnel', 'Antineoplastic Agents', 'Middle Aged', 'Risk Assessment', 'Adult', 'Administrative Personnel', 'Chemical and Drug Induced Liver Injury']","['Angelo Ercia', 'Mary Yip', 'Charlotte Reed', 'Luke Steventon', 'Clare Geoghegan', 'Matthew Watson', 'Christopher Kennelly', 'Pinkie Chambers', 'Noura Al Moubayed']",42150828,BMJ open. 2026 May 18. 16(5):e107197. doi: 10.1136/bmjopen-2025-107197.,19-05-2026,,,Angelo Ercia,BMJ open. 2026 May 18. 16(5):e107197. doi: 10.1136/bmjopen-2025-107197.
Determinants of the choice of delivery mode in pregnant women: a convergent parallel mixed-methods study protocol.,"The mode of delivery is one of the most critical decisions in maternal care, influenced by psychological, social, cultural and medical factors. Despite the known benefits of vaginal delivery, the caesarean section rate (40%-55%) in Iran remains significantly higher than the WHO's recommended level (10%-15%). Fear of childbirth, anxiety, social norms and misinformation are among the key determinants shaping women's delivery preferences. Understanding these factors is essential for developing effective interventions to promote informed decision-making and reduce unnecessary caesarean sections. Thus, the study aims to assess the determinants of the choice of delivery mode in pregnant women.",2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2025-112693,https://pubmed.ncbi.nlm.nih.gov/42150827/,"['Cesarean Section', 'Pregnant Women', 'Reproductive medicine']","['Humans', 'Female', 'Pregnancy', 'Iran', 'Delivery, Obstetric', 'Pregnant People', 'Cross-Sectional Studies', 'Choice Behavior', 'Anxiety', 'Adult', 'Research Design', 'Surveys and Questionnaires', 'Qualitative Research', 'Fear', 'Parturition', 'Cesarean Section', 'Patient Preference']","['Shirin Osouli-Tabrizi', 'Somayeh Abdolalipour', 'Fatemeh Ahadi Yulgunloo', 'Mahsa Maghalian', 'Mojgan Mirghafourvand']",42150827,BMJ open. 2026 May 18. 16(5):e112693. doi: 10.1136/bmjopen-2025-112693.,19-05-2026,,,Shirin Osouli-Tabrizi,BMJ open. 2026 May 18. 16(5):e112693. doi: 10.1136/bmjopen-2025-112693.
Finnish physicians' attitudes towards euthanasia and physician-assisted suicide: a nationwide cross-sectional study.,To study Finnish physicians' attitudes and opinions toward euthanasia and physician-assisted suicide (PAS).,2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2026-117077,https://pubmed.ncbi.nlm.nih.gov/42150826/,"['Death', 'MEDICAL ETHICS', 'Physicians', 'Surveys and Questionnaires']","['Humans', 'Cross-Sectional Studies', 'Finland', 'Suicide, Assisted', 'Attitude of Health Personnel', 'Female', 'Male', 'Euthanasia', 'Physicians', 'Middle Aged', 'Adult', 'Surveys and Questionnaires']","['Reetta P Piili', 'Elina Tolvanen', 'Minna Hökkä', 'Jukka Vänskä', 'Pekka Louhiala', 'Juho T Lehto']",42150826,BMJ open. 2026 May 18. 16(5):e117077. doi: 10.1136/bmjopen-2026-117077.,19-05-2026,,,Reetta P Piili,BMJ open. 2026 May 18. 16(5):e117077. doi: 10.1136/bmjopen-2026-117077.
Blended adapted sailing therapy with telerehabilitation for rare skeletal disorders: protocol for a pilot randomised controlled feasibility trial in Italy (PaS2-EXTEND).,"Rare skeletal disorders (RSDs) cause lifelong functional impairment, chronic pain and reduced quality of life. Evidence-based rehabilitation strategies remain underdeveloped, particularly for adolescents and young adults. We previously demonstrated preliminary feasibility of a 5-day adapted sailing intervention but observed benefit attenuation at 3-month follow-up. This pilot trial evaluates feasibility, acceptability and safety of intensive adapted sailing therapy followed by home-based telerehabilitation maintenance versus telerehabilitation alone.",2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2025-114628,https://pubmed.ncbi.nlm.nih.gov/42150824/,"['Bone diseases', 'Feasibility Studies', 'Patient Reported Outcome Measures', 'Randomized Controlled Trial', 'Rare Diseases', 'Wearable Devices']","['Humans', 'Pilot Projects', 'Adolescent', 'Telerehabilitation', 'Feasibility Studies', 'Italy', 'Young Adult', 'Adult', 'Child', 'Prospective Studies', 'Quality of Life', 'Male', 'Female', 'Exercise Therapy', 'Randomized Controlled Trials as Topic']","['Manila Boarini', 'Federico Banchelli', 'Davide Scognamiglio', 'Giuseppina Mariagrazia Farella', 'Daniela Platano', 'Serena Rizzo', 'Ugo Cavina', 'Giulia Rogati', 'Roberto Ramaglia Amadasi', 'Giacomo Villa', 'Alberto Leardini', 'Lisa Berti', 'Silvana Sartini', 'Luciano Magnanelli', 'Alessandra Locatelli', 'Annalisa Maddalena Scopinaro', 'Luca Sangiorgi']",42150824,BMJ open. 2026 May 18. 16(5):e114628. doi: 10.1136/bmjopen-2025-114628.,19-05-2026,,,Manila Boarini,BMJ open. 2026 May 18. 16(5):e114628. doi: 10.1136/bmjopen-2025-114628.
Preparation for online psychological therapy for depression in people living with and beyond cancer in East Midlands NHS primary and secondary care services in England: protocol for the PROSPER randomised controlled trial.,"Depression is up to four times more common among individuals with cancer compared with the general population. Psychological therapies are effective in treating depression among patients in cancer care, but access is often delayed, which can exacerbate symptoms, increase dropout and reduce therapeutic effectiveness. This study evaluates the clinical and cost-effectiveness of a therapy preparation intervention (TPI) designed to enhance engagement and outcomes among patients awaiting psychological therapy in cancer care.",2026,2026,BMJ open,BMJ open,10.1136/bmjopen-2025-108442,https://pubmed.ncbi.nlm.nih.gov/42150821/,"['Depression & mood disorders', 'ONCOLOGY', 'Randomized Controlled Trial']","['Humans', 'England', 'Depression', 'Single-Blind Method', 'Neoplasms', 'Cost-Benefit Analysis', 'Quality of Life', 'Randomized Controlled Trials as Topic', 'Secondary Health Care', 'State Medicine', 'Multicenter Studies as Topic', 'Adult', 'Psychotherapy', 'Primary Health Care', 'Male', 'Female']","['Clement Boutry', 'Paulina Hagyari-Donaldson', 'Adam Hill', 'Fallon Mauger', 'Chloe Mays', 'Catherine Macauley', 'Melissa Covington', 'Rebecca Wynn', 'Karen Simpson', 'Melanie Cordrey', 'Fred Higton', 'Charlotte L Hall', 'Nima Moghaddam', 'Richard Morriss', 'James Rathbone', 'Boliang Guo', 'Shireen Patel', 'Sam Malins']",42150821,BMJ open. 2026 May 18. 16(5):e108442. doi: 10.1136/bmjopen-2025-108442.,19-05-2026,,,Clement Boutry,BMJ open. 2026 May 18. 16(5):e108442. doi: 10.1136/bmjopen-2025-108442.
"Empowering women, strengthening support: a quality improvement project to enhance pelvic floor health awareness.","Pelvic floor dysfunction (PFD) is a prevalent yet under-recognised condition among obstetric women, often presenting as urinary incontinence and pelvic organ prolapse. Despite evidence supporting pelvic floor muscle training as an effective first-line management strategy, awareness and service utilisation remain suboptimal. This quality improvement project, conducted at Singapore General Hospital, aimed to enhance PFD awareness among obstetric patients and nursing staff and to increase physiotherapy uptake from a baseline of 0% to 50% within 6 months.The comprehensive root cause analysis identified three critical barriers to physiotherapy utilisation within our department-inadequate screening procedures, insufficient staff and patient education and poorly defined referral processes. A pre-post intervention design was implemented across outpatient, inpatient and postnatal care settings. Interventions included structured patient education through pamphlets, digital media and discharge materials, systematic PFD screening and strengthened referral pathways. Nursing staff received targeted training and physician engagement was integrated in later cycles to improve patient receptivity. Outcomes were assessed through referral rates, completed physiotherapy appointments and pre/post education surveys with nursing staff.Baseline data revealed inconsistent referrals and low health literacy as key barriers. During the first cycle, many antenatal patients deferred physiotherapy until postpartum, highlighting the need for stronger physician involvement. Adjustments in the second cycle, particularly routine counselling by obstetrics doctors, improved patient acceptance and referral compliance. As a result, physiotherapy uptake increased significantly, reaching the target of 50% within 2 months. Nursing staff also demonstrated improved confidence and knowledge in PFD education.This initiative successfully embedded pelvic floor health into standard maternal care, underscoring the importance of education, multidisciplinary collaboration and physician advocacy in overcoming stigma and systemic gaps. It also establishes a sustainable framework for integrating pelvic floor health into maternity care and improving long-term outcomes for women.",2026,2026,BMJ open quality,BMJ open quality,10.1136/bmjoq-2025-003940,https://pubmed.ncbi.nlm.nih.gov/42150819/,"['Audit and feedback', 'Education', 'Healthcare quality improvement', 'Maternal Health Services', 'PDSA']","['Humans', 'Female', 'Quality Improvement', 'Adult', 'Singapore', 'Pelvic Floor', 'Pelvic Floor Disorders', 'Pregnancy', 'Surveys and Questionnaires', 'Empowerment']","['Rachel Phoy Cheng Chun', 'Wan Lin Goh', 'Khaing Mon Nanda Kyaw Isabella', 'Jason Shau Khng Lim']",42150819,BMJ open quality. 2026 May 18. 15(2). doi: 10.1136/bmjoq-2025-003940.,19-05-2026,,,Rachel Phoy Cheng Chun,BMJ open quality. 2026 May 18. 15(2). doi: 10.1136/bmjoq-2025-003940.
Improving pneumococcal vaccination uptake in a residency clinic: a case-inspired QI initiative aligned with updated CDC guidelines.,,2026,2026,BMJ open quality,BMJ open quality,10.1136/bmjoq-2025-003878,https://pubmed.ncbi.nlm.nih.gov/42150818/,"['Patient-centred care', 'Quality improvement', 'Root cause analysis', 'Teamwork']","['Humans', 'Pneumococcal Vaccines', 'United States', 'Internship and Residency', 'Quality Improvement', 'Vaccination', 'Centers for Disease Control and Prevention, U.S.', 'Male', 'Aged', 'Middle Aged', 'Female', 'Pneumococcal Infections', 'Adult']","['Roshani Bista', 'Ashley Genevieve Ceniceros', 'Adebisi Alli']",42150818,BMJ open quality. 2026 May 18. 15(2). doi: 10.1136/bmjoq-2025-003878.,19-05-2026,,,Roshani Bista,BMJ open quality. 2026 May 18. 15(2). doi: 10.1136/bmjoq-2025-003878.
"Patient perspectives of multimodal prehabilitation for ovarian cancer with surgical intent: a multicentre qualitative evaluation of acceptability, barriers and facilitators for participation.","To carry out a qualitative evaluation of personalised, multimodal prehabilitation for patients with advanced ovarian cancer in the UK, to inform the design and implementation of future programmes worldwide.",2026,2026,BMJ open quality,BMJ open quality,10.1136/bmjoq-2025-003677,https://pubmed.ncbi.nlm.nih.gov/42150817/,"['Obstetrics and gynecology', 'Patient Participation', 'Patient-centred care', 'Qualitative research', ""Women's health""]","['Humans', 'Female', 'Middle Aged', 'Aged', 'Qualitative Research', 'Ovarian Neoplasms', 'Adult', 'Aged, 80 and over', 'United Kingdom', 'Preoperative Care', 'Interviews as Topic', 'Patient Acceptance of Health Care', 'Patient Participation', 'Preoperative Exercise']","['Josh Courtney McMullan', 'Denitza Williams', 'Rhiannon Phillips', 'Jonathan Frost', 'Claire Newton', 'Rosalind Jones', 'Sadie Jones']",42150817,BMJ open quality. 2026 May 18. 15(2). doi: 10.1136/bmjoq-2025-003677.,19-05-2026,,,Josh Courtney McMullan,BMJ open quality. 2026 May 18. 15(2). doi: 10.1136/bmjoq-2025-003677.
Factors influencing access to primary healthcare services for refugee children under five in the Palestinian West Bank: a qualitative study with female caregivers.,"Palestinian refugee children under five face social, economic and political challenges that may affect their access to primary healthcare (PHC) services. This study aimed to explore barriers to and facilitators of access to PHC services for refugee children under five in the north of the West Bank.",2026,2026,BMJ global health,BMJ global health,10.1136/bmjgh-2025-023124,https://pubmed.ncbi.nlm.nih.gov/42150816/,"['Child health', 'Health Services Accessibility']","['Humans', 'Refugees', 'Health Services Accessibility', 'Female', 'Qualitative Research', 'Primary Health Care', 'Caregivers', 'Middle East', 'Child, Preschool', 'Arabs', 'Adult', 'Interviews as Topic', 'Infant', 'Middle Aged']","['Sari Taha', 'Haya Ayoub', 'Reem Sawafta', 'Ahmed Beshtawi', 'Noor Adas', 'Faisal Saleh', 'Hasan S Ayoub', 'Hasan Khouli', 'Dima Malhis']",42150816,BMJ global health. 2026 May 18. 11(5). doi: 10.1136/bmjgh-2025-023124.,19-05-2026,,,Sari Taha,BMJ global health. 2026 May 18. 11(5). doi: 10.1136/bmjgh-2025-023124.
Assessing mpox knowledge and sexual behaviours within high-risk populations in the Democratic Republic of the Congo.,"Historically, the Democratic Republic of the Congo (DRC) has faced the greatest public health burden from mpox, including more than 70 000 probable cases from 1 January 2024 to 2 February 2025. However, there has been a relative paucity of investigation focused on mpox community engagement in DRC, including assessments of disease knowledge and risk perception.",2026,2026,BMJ global health,BMJ global health,10.1136/bmjgh-2025-019865,https://pubmed.ncbi.nlm.nih.gov/42150814/,"['Community-based survey', 'Global Health', 'Health Services Accessibility', 'Infections, diseases, disorders, injuries']","['Humans', 'Democratic Republic of the Congo', 'Male', 'Health Knowledge, Attitudes, Practice', 'Female', 'Adult', 'Sexual Behavior', 'Young Adult', 'Middle Aged', 'Adolescent', 'Sexually Transmitted Diseases', 'Risk-Taking']","['Candice Lemaille', 'Megan Halbrook', 'Sydney Merritt', 'Yvon Anta', 'Lygie Lunyanga', 'Patrick K Mukadi', 'Emmanuel Hasivirwe Vakaniaki', 'Thierry Kalonji', 'Michel Kenye', 'Cris Kacita', 'Sylvie Linsuke', 'Isaac I Bogoch', 'Muge Cevik', 'Gregg S Gonsalves', 'Mikayla Hunter', 'Laurens Liesenborghs', 'Souradet Y Shaw', 'Robert L Shongo', 'Lisa E Hensley', 'Nicole A Hoff', 'Anne W Rimoin', 'Placide Mbala-Kingebeni', 'Jason Kindrachuk']",42150814,BMJ global health. 2026 May 18. 11(5). doi: 10.1136/bmjgh-2025-019865.,19-05-2026,,,Candice Lemaille,BMJ global health. 2026 May 18. 11(5). doi: 10.1136/bmjgh-2025-019865.
Barrier check study: why predictive machine learning struggles to reach the operating room.,Machine learning (ML) has the potential to enhance surgical decision-making through real-time risk prediction and personalised care yet clinical implementation remains limited. This study aimed to identify and categorise the key barriers to implementing ML tools in surgical practice.,2026,2026,BMJ health & care informatics,BMJ health & care informatics,10.1136/bmjhci-2025-101910,https://pubmed.ncbi.nlm.nih.gov/42150783/,"['Artificial intelligence', 'Decision Support Systems, Clinical', 'Electronic Health Records']","['Machine Learning', 'Humans', 'Operating Rooms', 'Qualitative Research', 'Surveys and Questionnaires']","['Sara Ben Hmido', 'Chiara Garita', 'Frank Bloemers', 'Sietske Rozie', 'Kak Khee Yeung', 'Geert Kazemier', 'Freek Daams']",42150783,BMJ health & care informatics. 2026 May 18. 33(1). doi: 10.1136/bmjhci-2025-101910.,19-05-2026,,,Sara Ben Hmido,BMJ health & care informatics. 2026 May 18. 33(1). doi: 10.1136/bmjhci-2025-101910.
European Society of Cardiology: cardiovascular disease statistics 2025.,"This 2025 report from the ESC Atlas project is the fifth in a biennial series. It presents and compares updated cardiovascular disease (CVD) statistics for more than 50 of the ESC member countries. The statistics are for 2024 or latest available year and are stratified by sex and World Bank national income status to identify inequalities in the risk, management, and outcomes of CVD across ESC member countries. A key objective of the ESC Atlas project has been to inform EU-level policy initiatives aimed at reducing the burden of CVD, contributing to the evidence base underpinning the European Union's cardiovascular health plan (""Safe Hearts Plan""), adopted in December 2025. Population ageing is a major contributor to the continuing high prevalence of CVD across ESC member countries. The Atlas reports 68 million disability-adjusted life years attributable to CVD in association with more than 3 million deaths per year. These statistics identify CVD as the leading cause of death across ESC member countries. However, substantial variation exists by national income status, with middle-income countries exhibiting age-standardized mortality rates that are roughly twice those observed in high-income countries. Marked disparities in healthcare delivery-particularly in workforce capacity and access to advanced interventions-are also evident. These inequalities by national income status are recurrent throughout this Atlas report. They highlight clear priorities for policymakers as they develop strategies to reduce the burden of CVD in the regions where the need is greatest. This 2025 report provides a detailed picture of the complex interplay between demography, the environment, socio-economic status, and clinical factors in shaping cardiovascular (CV) risk. It underscores how the progress that has been made in reducing the CVD burden across ESC member countries is at risk of being offset by new challenges, particularly the epidemic of obesity and diabetes that continues to undermine CV health. The findings presented in this report emphasize the need for coordinated policies to combat these challenges in order to sustain the progress that has been made in reducing the burden of CVD across ESC member countries.",2026,2026,European heart journal,European heart journal,10.1093/eurheartj/ehag345,https://pubmed.ncbi.nlm.nih.gov/42150766/,"['Cardiovascular disease', 'European Society of Cardiology', 'Health infrastructure', 'Mortality', 'Risk factors', 'Service provision', 'Statistics']",[],"['Adam Timmis', 'Steffen E Petersen', 'Eric Van Belle', 'Nick Townsend', 'Nathalie Conrad', 'Agnieszka Kaplon-Cieslicka', 'Denis Kazakiewicz', 'Maryam Kavousi', 'Marta Cvijic', 'Barbara Ignatiuk', 'Aleksandra Torbica', 'Daniel Scherr', 'Giuseppe Boriani', 'Alaide Chieffo', 'Efstratios Karagiannidis', 'Susanna Price', 'Helmut Puererfellner', 'Angela Wood', 'Thomas F Lüscher', 'Panos E Vardas', 'ESC Public Health Department', 'ESC National Cardiac Societies']",42150766,European heart journal. 2026 May 19. doi: 10.1093/eurheartj/ehag345.,19-05-2026,,,Adam Timmis,European heart journal. 2026 May 19. doi: 10.1093/eurheartj/ehag345.
Upper and Lower Respiratory Tract Compartmentalization in Pediatric Stem Cell Transplantation.,"Lung injury after hematopoietic stem cell transplantation (HCT) occurs due to infection, chemotherapy toxicity, and alloreactive inflammation. Analyses of bronchoalveolar lavage (BAL) fluid have revealed dominant pathobiologic signatures, but minimally-invasive diagnostics are needed.",2026,2026,American journal of respiratory cell and molecular biology,American journal of respiratory cell and molecular biology,10.1093/ajrcmb/aanag106,https://pubmed.ncbi.nlm.nih.gov/42150759/,"['Bronchoalveolar Lavage', 'Hematopoietic Stem Cell Transplantation', 'Immunocompromised Host', 'Intensive Care Units', 'Pediatric', 'Transcriptome']",[],"['Erica M Evans', 'Madeline Y Mayday', 'Emma M Pearce', 'Kensho Iwanaga', 'Ngoc P Ly', 'Gwynne D Church', 'Gustavo Reyes', 'Miriam R Simon', 'Jacob Blum', 'Hanna Kim', 'Jessica Mu', 'Jazmin Baez-Maidana', 'Jeffrey J Auletta', 'Peter J Shaw', 'Erin M Kreml', 'Paul L Martin', 'Christine N Duncan', 'Courtney M Rowan', 'Kamar Godder', 'Caitlin Hurley', 'Geoffrey D E Cuvelier', 'Muna Qayed', 'Hisham Abdel-Azim', 'Amy K Keating', 'Julie C Fitzgerald', 'Rabi Hanna', 'James S Killinger', 'Janet R Hume', 'Troy C Quigg', 'Paul Castillo', 'Prakash Satwani', 'Theodore B Moore', 'Christopher C Dvorak', 'Matt S Zinter', 'Pediatric Transplantation And Cell Therapy Consortium']",42150759,American journal of respiratory cell and molecular biology. 2026 May 19. doi: 10.1093/ajrcmb/aanag106.,19-05-2026,,,Erica M Evans,American journal of respiratory cell and molecular biology. 2026 May 19. doi: 10.1093/ajrcmb/aanag106.
"Long-acting injectable cabotegravir HIV PrEP uptake, adherence, and persistence in two large US integrated healthcare systems.","Long-acting cabotegravir (CAB-LA) was approved as HIV pre-exposure prophylaxis (PrEP) in the U.S. in December 2021, but data are limited on uptake, adherence, and persistence in clinical practice.",2026,2026,Journal of acquired immune deficiency syndromes (1999),Journal of acquired immune deficiency syndromes (1999),10.1097/QAI.0000000000003889,https://pubmed.ncbi.nlm.nih.gov/42150757/,[],[],"['Michael W Traeger', 'Wendy A Leyden', 'Lindsay G Eberhart', 'Jonathan E Volk', 'Michael J Silverberg', 'Michael A Horberg', 'Teaniese L Davis', 'Kenneth H Mayer', 'Douglas S Krakower', 'Jessica G Young', 'Samuel M Jenness', 'Julia L Marcus']",42150757,Journal of acquired immune deficiency syndromes (1999). 2026 May 18. doi: 10.1097/QAI.0000000000003889.,19-05-2026,,,Michael W Traeger,Journal of acquired immune deficiency syndromes (1999). 2026 May 18. doi: 10.1097/QAI.0000000000003889.
"The Impact of Taiwan's Nationwide Post-Acute Care Program on Functional Recovery, Healthcare Utilization, and Cost-Effectiveness for Stroke Patients: A Systematic Review and Meta-Analysis.","To synthesize and meta-analyze the clinical and economic impacts of Taiwan's nationwide Post-Acute Care for Cerebrovascular Disease (PAC-CVD) program regarding functional recovery, healthcare utilization, and cost-effectiveness within a single-payer system.",2026,2026,Archives of physical medicine and rehabilitation,Archives of physical medicine and rehabilitation,10.1016/j.apmr.2026.03.014,https://pubmed.ncbi.nlm.nih.gov/42150726/,"['Cost-Effectiveness', 'Meta-Analysis', 'Post-Acute Care', 'Rehabilitation', 'Stroke', 'Systematic Review']",[],"['Chao-Chun Huang', 'Fu An Yang', 'Yi-Ching Chu', 'Ku-Chou Chang', 'Wei-Di Chen', 'Hsuei-Chen Lee']",42150726,Archives of physical medicine and rehabilitation. 2026 May 17. doi: 10.1016/j.apmr.2026.03.014.,19-05-2026,,,Chao-Chun Huang,Archives of physical medicine and rehabilitation. 2026 May 17. doi: 10.1016/j.apmr.2026.03.014.
Exploring the Impact of Antimicrobial Resistance on Sustainable Development Goal 3 in Low- and Middle-Income Countries: A Scoping Review.,"The United Nations Sustainable Development Goals (SDGs) aim to achieve global health equity by 2030. However, antimicrobial resistance (AMR) poses a significant threat to SDG 3, which aims to ensure healthy lives and promote well-being for all. AMR increases morbidity, mortality, and healthcare costs, particularly burdening low- and middle-income countries (LMICs). This study examines how AMR impacts SDG 3 targets in LMICs and identifies key challenges in current policies.",2026,2026,Journal of global antimicrobial resistance,Journal of global antimicrobial resistance,10.1016/j.jgar.2026.05.005,https://pubmed.ncbi.nlm.nih.gov/42150687/,"['Antibiotics', 'Antimicrobial resistance', 'Lower-middle income countries', 'Sustainable developmental goals']",[],"['Nirmal Malik', 'Ali Ahmed']",42150687,Journal of global antimicrobial resistance. 2026 May 17. doi: 10.1016/j.jgar.2026.05.005.,19-05-2026,,,Nirmal Malik,Journal of global antimicrobial resistance. 2026 May 17. doi: 10.1016/j.jgar.2026.05.005.
Developing a preliminarily validated competency-based integrative oncology training questionnaire.,Implementing clinical integrative oncology (IO) guidelines requires training healthcare providers (HCPs). We developed and preliminarily validated a questionnaire assessing baseline core clinical IO competencies (CCC-IO) among HCP trainees.,2026,2026,Journal of pain and symptom management,Journal of pain and symptom management,10.1016/j.jpainsymman.2026.05.007,https://pubmed.ncbi.nlm.nih.gov/42150683/,"['Cancer', 'Competency-based medical education', 'Integrative medicine', 'Integrative oncology', 'Questionnaire', 'Validation']",[],"['Eran Ben-Arye', 'Orit Gressel', 'Elad Schiff', 'Anat Reiner-Benaim', 'Maayan Afri Malin', 'Inas Alawadra', 'Channing J Paller', 'Suzanna M Zick', 'Ines von Rosenstiel', 'Adi David', 'Noah Samuels', 'Nihaya Daoud']",42150683,Journal of pain and symptom management. 2026 May 17. doi: 10.1016/j.jpainsymman.2026.05.007.,19-05-2026,,,Eran Ben-Arye,Journal of pain and symptom management. 2026 May 17. doi: 10.1016/j.jpainsymman.2026.05.007.
Deconstructing White Dot Syndromes - Multimodal Imaging in Uveitis (MUV) Taskforce: Report 11.,"The term white dot syndromes (WDS) has historically grouped multiple non-infectious posterior uveitis (NIPU) entities based on a similar funduscopic appearance of ""white dots."" Despite decades of use, the clinical relevance of this umbrella terminology has been questioned. This perspective critically examines whether WDS remains a valid conceptual and diagnostic construct in the era of advanced retinal and choroidal imaging.",2026,2026,American journal of ophthalmology,American journal of ophthalmology,10.1016/j.ajo.2026.05.006,https://pubmed.ncbi.nlm.nih.gov/42150663/,"['Choroid', 'ICGA', 'Inflammation', 'MUV', 'OCT', 'OCTA', 'Retina', 'SUN', 'Uveitis', 'WDS, white dot syndromes', 'imaging', 'noninfectious posterior uveitis']",[],"['Alessandro Invernizzi', 'Aniruddha Agarwal', 'Lee M Jampol', 'SriniVas R Sadda', 'Luca Cimino', 'Sapna Gangaputra', 'Giovanni Staurenghi', 'Ilknur Tugal-Tutkun', 'Ahmed M Abu El-Asrar', 'Carlos E Pavesio', 'Douglas A Jabs', 'Peter McCluskey', 'Annabelle A Okada', 'Rupesh Agrawal', 'Massimo Accorinti', 'Marc De Smet', 'David Sarraf', 'Vishali Gupta', 'Multimodal Imaging in Uveitis (MUV) Task Force']",42150663,American journal of ophthalmology. 2026 May 17. doi: 10.1016/j.ajo.2026.05.006.,19-05-2026,,,Alessandro Invernizzi,American journal of ophthalmology. 2026 May 17. doi: 10.1016/j.ajo.2026.05.006.
Injuries Associated with Peritoneal Entry Device in Laparoscopic Surgery: An Analysis of Reports to the FDA.,"While laparoscopy provides numerous benefits over open surgery, the initial entry into the peritoneal cavity carries the risk of potentially life-threatening visceral injury. We sought to characterize the burden of entry injuries associated with Veress needle versus direct trocar or other entry method for patients undergoing abdominal surgery.",2026,2026,Journal of minimally invasive gynecology,Journal of minimally invasive gynecology,10.1016/j.jmig.2026.05.009,https://pubmed.ncbi.nlm.nih.gov/42150650/,"['MAUDE', 'entry injury', 'laparoscopic entry', 'post-market surveillance']",[],"['Alison C Fitzgerald', 'Louise P King', 'Parmida Maghsoudlou', 'Mobolaji O Ajao', 'Golnaz Namazi', 'Jon I Einarsson']",42150650,Journal of minimally invasive gynecology. 2026 May 17. doi: 10.1016/j.jmig.2026.05.009.,19-05-2026,,,Alison C Fitzgerald,Journal of minimally invasive gynecology. 2026 May 17. doi: 10.1016/j.jmig.2026.05.009.
