Title,Abstract,Year_Published,Publication Year,Source,Journal/Book,DOI,Download_URL,Keywords,MeSH_Terms,Authors,PMID,Citation,Create Date,PMCID,NIHMS ID,First Author,Reference
"Barriers and Facilitators in the Implementation of the Systematic Medical Appraisal, Referral, and Treatment (SMART) Mental Health Digital Intervention in Rural India: Mixed Methods Process Evaluation Study.","An estimated 150 million people have mental health care needs in India, but only 15% are able to access care. Depression and anxiety contribute to a large proportion of mental morbidity. The Systematic Medical Appraisal, Referral, and Treatment (SMART) Mental Health trial used a mobile-based clinical decision support system for primary care doctors and community health workers (CHWs) to identify and treat people at risk of depression, anxiety disorders, and self-harm. A community-based antistigma campaign was also delivered. The intervention led to improved remission rates for depression and anxiety and lower stigma scores.",2026,2026,JMIR mental health,JMIR mental health,10.2196/89164,https://pubmed.ncbi.nlm.nih.gov/42097610/,"['India', 'LMIC', 'anxiety', 'electronic decision support system', 'low- middle-income country', 'mHealth', 'mental health depression', 'process evaluation', 'stigma']","['Humans', 'India', 'Referral and Consultation', 'Female', 'Male', 'Community Health Workers', 'Telemedicine', 'Adult', 'Rural Population', 'Focus Groups', 'Mental Health Services', 'Decision Support Systems, Clinical', 'Health Services Accessibility']","['Ankita Mukherjee', 'Mercian Daniel', 'Sudha Kallakuri', 'Siddhardha Devarapalli', 'Sandhya Kanaka Yatirajula', 'Amanpreet Kaur', 'Praveen Devarsetty', 'Usha Raman', 'Beverley M Essue', 'Rajesh Sagar', 'Shashi Kant', 'Shekhar Saxena', 'Graham Thornicroft', 'Anushka Patel', 'Pallab K Maulik']",42097610,JMIR mental health. 2026 May 07. 13:e89164. doi: 10.2196/89164.,08-05-2026,,,Ankita Mukherjee,JMIR mental health. 2026 May 07. 13:e89164. doi: 10.2196/89164.
Quorum-sensing-responsive materials: Toward living smart interfaces in biomedical systems.,"Quorum-sensing-sensitive materials are emerging as innovative platforms with significant clinical potential, particularly in the areas of infection diagnosis, targeted antimicrobial therapy, and wound management. By leveraging bacterial communication molecules such as acylhomoserine lactones and autoinducer peptides, these smart materials can detect early pathogenic activity before overt clinical symptoms appear. By sensing quorum-signaling thresholds associated with virulence activation or biofilm formation, the materials can trigger controlled antimicrobial release, modulate local immune responses, or modify surface properties to prevent bacterial adhesion. Such ""living"" interfaces offer a dynamic alternative to traditional passive biomaterials, enabling real-time, infection-specific therapeutic effects with reduced systemic drug exposure. This review summarizes the clinical significance, mechanism-driven design principles, and translational challenges of quorum-sensing-sensitive materials, highlighting their potential to address antibiotic resistance, improve patient outcomes, and support precision infection control in modern healthcare.",2026,2026,Advances in colloid and interface science,Advances in colloid and interface science,10.1016/j.cis.2026.103918,https://pubmed.ncbi.nlm.nih.gov/42096943/,"['Bacteria-responsive materials', 'Biomedical applications', 'Living materials', 'Quorum sensing', 'Smart interfaces']",[],"['Santosh Pandit', 'Demet Erdönmez', 'Duygu Polat', 'Burcu Önal Acet', 'Mustafa Dolaz', 'Mehmet Odabaşı', 'Ivan Mijakovic', 'Ömür Acet']",42096943,Advances in colloid and interface science. 2026 May 01. 355:103918. doi: 10.1016/j.cis.2026.103918.,08-05-2026,,,Santosh Pandit,Advances in colloid and interface science. 2026 May 01. 355:103918. doi: 10.1016/j.cis.2026.103918.
Exploring the Effects of tACS Duration on Resting-State EEG: An Exploratory Within-Subject Study in Healthy Volunteers.,"Transcranial alternating current stimulation (tACS) is a noninvasive brain stimulation method that modulates neural activity by applying low-intensity alternating current to the scalp. Although tACS has shown promise in enhancing cognitive and motor functions and alleviating neuropsychiatric symptoms, variations in stimulation parameters led to inconsistent outcomes. While stimulation frequency and electrode montage have been extensively explored, systematic analyses focusing on stimulation duration remain limited. Resting-state EEG, recorded under relaxed conditions without specific tasks, minimizes variability due to individual performance and external factors, thus providing a stable measure of tACS-induced neuromodulation. Therefore, we aimed to investigate the differences in neuromodulatory effects between three tACS durations for effective neuromodulation using resting-state electroencephalography (EEG). Ten participants completed three randomized tACS sessions on different days, each with a duration of 10, 20, or 30 min. Resting-state EEG was recorded before and after stimulation under eyes-open (EO) and eyes-closed (EC) states. Power spectral density (PSD) and network indices were analyzed for neuromodulatory effects. The omnibus analysis revealed no significant main effect of stimulation duration on neuromodulatory outcomes. However, within-condition analyses revealed significant increases in PSD in the post-tACS EO recording after 10 min (r = 0.79) and 20 min (r = 0.66), whereas in the post-tACS EC recording significant increases were observed only at 10 min (r = 0.63). Network efficiency also increased significantly in the EO state after 10 (r = 0.79) and 20 min (r = 0.85) for clustering coefficient and after 10 (r = 0.73) and 20 min (r = 0.85) for path length, respectively. Moreover, the observed patterns differed between brain states, with more consistent effects observed in the EO state. These findings suggest that neuromodulatory responses may vary depending on both tACS duration and brain state, highlighting the importance of considering both factors in the design of tACS protocols and interpretation of neuromodulatory effects.",2026,2026,Journal of medical systems,Journal of medical systems,10.1007/s10916-026-02398-x,https://pubmed.ncbi.nlm.nih.gov/42095967/,"['Brain network', 'Neuromodulation', 'Power spectral density', 'Resting-state electroencephalography', 'Transcranial alternating current stimulation']","['Humans', 'Electroencephalography', 'Male', 'Female', 'Transcranial Direct Current Stimulation', 'Adult', 'Healthy Volunteers', 'Young Adult', 'Rest', 'Time Factors', 'Brain']","['Yun-Sung Lee', 'Ga-Young Choi', 'Chang-Hee Han', 'Han-Jeong Hwang']",42095967,Journal of medical systems. 2026 May 07. 50(1). doi: 10.1007/s10916-026-02398-x.,07-05-2026,6326965,,Yun-Sung Lee,Journal of medical systems. 2026 May 07. 50(1). doi: 10.1007/s10916-026-02398-x.
NT-proBNP-Based Heart Failure Risk Score for Asymptomatic Diabetic Population in Asia: The DM-HEART Study.,,2026,2026,JACC. Asia,JACC. Asia,10.1016/j.jacasi.2025.12.006,https://pubmed.ncbi.nlm.nih.gov/42095788/,"['diabetes mellitus', 'heart failure', 'prediction model', 'risk factors']",[],"['Jiun-Lu Lin', 'Yen-Wen Wu', 'Kuo-Meng Liao', 'Sung-Chen Liu', 'Chung-Ming Tu', 'Heng-Hsu Lin', 'Yi-Fu Lin', 'Chien-Yi Hsu', 'Hung-Yu Chang', 'Kai-Chien Yang', 'Ying-Ju Chen', 'Tze-Fan Chao', 'Yi-Heng Li', 'Chung-Lieh Hung', 'Chih-Yuan Wang']",42095788,JACC. Asia. 2026 Jan 31. doi: 10.1016/j.jacasi.2025.12.006.,07-05-2026,,,Jiun-Lu Lin,JACC. Asia. 2026 Jan 31. doi: 10.1016/j.jacasi.2025.12.006.
Amyloid-Inspired Synergistic Short Peptide Scaffold against Mitochondrial Dyshomeostasis in Traumatic Brain Injury.,Traumatic Brain Injury (TBI) initiates Ca,2026,2026,ACS biomaterials science & engineering,ACS biomaterials science & engineering,10.1021/acsbiomaterials.6c00265,https://pubmed.ncbi.nlm.nih.gov/42095283/,"['ROS', 'calcium toxicity', 'hydrogel', 'mitochondria', 'peptide', 'traumatic brain injury']",[],"['Debasmita Nandi', 'Rajsekhar Roy', 'Aniket Jana', 'Nehal Purohit', 'Nityananda Biswas', 'Subhadra Nandi', 'Mohammad Umar Arshi', 'Surajit Ghosh']",42095283,ACS biomaterials science & engineering. 2026 May 07. doi: 10.1021/acsbiomaterials.6c00265.,07-05-2026,,,Debasmita Nandi,ACS biomaterials science & engineering. 2026 May 07. doi: 10.1021/acsbiomaterials.6c00265.
Application of digital health interventions in the management of economic toxicity in cancer patients: a scoping review.,"This study systematically reviews the current application of digital health interventions in cancer patients, clarifies their implementation characteristics and intervention effects in managing economic toxicity, and provides a reference for intervention programs to reduce the economic toxicity of patients.",2026,2026,Frontiers in public health,Frontiers in public health,10.3389/fpubh.2026.1831148,https://pubmed.ncbi.nlm.nih.gov/42094903/,"['cancer care', 'digital health', 'economic toxicity', 'financial navigation', 'health equity', 'scoping review', 'supportive care', 'telehealth']","['Humans', 'Neoplasms', 'Telemedicine', 'Digital Health']","['Ziyi Chen', 'Bixuan Xu', 'Jinpeng Wen', 'Shijie Zhao', 'Yuling Zheng', 'Hejia Wan', 'Juntao Wang']",42094903,Frontiers in public health. 2026. 14:1831148. doi: 10.3389/fpubh.2026.1831148.,07-05-2026,PMC13139014,,Ziyi Chen,Frontiers in public health. 2026. 14:1831148. doi: 10.3389/fpubh.2026.1831148.
From broad strokes to fine details: qualitative research on the challenges of smart hospitals in Iran.,"Nascent smart hospitals are developing as an essential yet challenging response to the healthcare industry's digital revolution. However, there is limited understanding of the lived experiences of the stakeholders involved in this transition, especially in countries like Iran, characterized by distinct structural, cultural, and technological factors that complicate the process.",2026,2026,"Journal of health, population, and nutrition","Journal of health, population, and nutrition",10.1186/s41043-026-01334-6,https://pubmed.ncbi.nlm.nih.gov/42093064/,"['Barriers', 'Challenges', 'Iran', 'Qualitative Research', 'Smart healthcare', 'Smart hospital']",[],"['Neda Hoseini Abforosh', 'Hasan Abolghasem Gorji', 'Naser Derakhshani']",42093064,"Journal of health, population, and nutrition. 2026 May 06. doi: 10.1186/s41043-026-01334-6.",07-05-2026,,,Neda Hoseini Abforosh,"Journal of health, population, and nutrition. 2026 May 06. doi: 10.1186/s41043-026-01334-6."
"Understanding Responsible Antimicrobial Practices and Antimicrobial Resistance: A Cross-Sectional Study of Farmers in Rangpur, Bangladesh.","Antimicrobial resistance (AMR) is a critical global health threat, intensified in low- and middle-income countries by rampant antibiotic misuse in livestock and poultry. This study assessed the knowledge, attitudes, and practices (KAP) of 537 farmers in Rangpur, Bangladesh, to identify drivers and pathways of high-risk antimicrobial use (AMU). Data on demographics, farm characteristics, and AMR-related KAP scores were collected, with disease treatments mapped to WHO AWaRe classifications. Logistic regression identified predictors of responsible practices, while additional analyses and visualizations explored patterns of antimicrobial use and misuse pathways. Results showed that 42.9% of antibiotic use was high-risk, with nearly half of diseases treated using Critically Important Antimicrobials (CIAs) from the Watch or Reserve groups, intended primarily for human medicine. Colistin and ciprofloxacin, last-resort drugs for human health, were commonly used for routine poultry diseases, raising serious public health concerns. Three misuse pathways emerged: (i) antibiotics applied to viral diseases, (ii) reliance on Watch/Reserve antibiotics for bacterial infections, and (iii) antibiotic use for parasitic diseases. Paravets and veterinarians influenced 76.2% of prescribing decisions, underscoring their pivotal role. AMR training was associated with more responsible practices, yet high practice scores did not consistently align with knowledge or attitudes, revealing a gap between behavior and awareness. Immediate One Health stewardship interventions combining regulatory enforcement, improved diagnostics, and sweeping educational reform are essential to reduce AMR risks and safeguard public health in Bangladesh.",2026,2026,MicrobiologyOpen,MicrobiologyOpen,10.1002/mbo3.70308,https://pubmed.ncbi.nlm.nih.gov/42092259/,"['Bangladesh', 'KAP (knowledge, attitude, and practices)', 'antimicrobial resistance (AMR)', 'antimicrobial stewardship', 'livestock farming']","['Bangladesh', 'Farmers', 'Humans', 'Cross-Sectional Studies', 'Health Knowledge, Attitudes, Practice', 'Animals', 'Anti-Bacterial Agents', 'Female', 'Male', 'Adult', 'Middle Aged', 'Drug Resistance, Bacterial', 'Poultry Diseases', 'Poultry', 'Surveys and Questionnaires']","['Anju Man Ara', 'Farjana Boby', 'Mohsin Taluckder', 'Md Shahiduzzaman']",42092259,MicrobiologyOpen. 2026 Jun. 15(3):e70308. doi: 10.1002/mbo3.70308.,07-05-2026,PMC13149215,,Anju Man Ara,MicrobiologyOpen. 2026 Jun. 15(3):e70308. doi: 10.1002/mbo3.70308.
"Use of Continuous Glucose Monitoring and Insulin Pump Technologies in People With Type 2 Diabetes: Insights From a Survey of Health Care Professionals and Patients in Germany, Austria, and Switzerland.","Diabetes technologies, such as continuous glucose monitoring (CGM), insulin pumps, and automated insulin delivery (AID) systems, are increasingly used by people with type 2 diabetes (PWT2D), with growing clinical evidence supporting their therapeutic benefit. To describe the extent of adoption, perceived benefits, and future expectations, both health care professionals (HCPs) and PWT2D data from the dt-report 2025 were analyzed.",2026,2026,Journal of diabetes science and technology,Journal of diabetes science and technology,10.1177/19322968261444041,https://pubmed.ncbi.nlm.nih.gov/42091117/,"['dt-report', 'survey', 'technology', 'type 2 diabetes']",[],"['Mirjam Elisabeth Eiswirth', 'Michael Resl', 'Bernhard Kulzer', 'Timm Roos', 'Cordelia Truempy', 'Maria Luisa Balmer', 'Lilian Witthauer', 'Julia K Mader', 'Peter Diem', 'Lutz Heinemann', 'Dominic Ehrmann', 'Norbert Hermanns']",42091117,Journal of diabetes science and technology. 2026 May 06. 19322968261444041. doi: 10.1177/19322968261444041.,07-05-2026,PMC13149341,,Mirjam Elisabeth Eiswirth,Journal of diabetes science and technology. 2026 May 06. 19322968261444041. doi: 10.1177/19322968261444041.
Semantic CT features and differentiation model: new primary lung cancer versus metastasis after previous malignancy.,"New pulmonary lesions after prior cancer present a diagnostic challenge, potentially representing malignancy relapse or new primary lung cancer due to shared risk factors and/or impact of prior oncological therapies. This study evaluated radiologist-defined semantic features for differentiation of second primary lung cancer (SPLC) versus lung metastasis (LM).",2026,2026,European radiology,European radiology,10.1007/s00330-026-12557-w,https://pubmed.ncbi.nlm.nih.gov/42089967/,"['CT thorax', 'Lung lesions after cancer', 'Lung metastasis', 'Second primary lung cancer', 'Semantic radiology feature model']",[],"['Hardeep Singh Kalsi', 'Kristofer Linton-Reid', 'Changhyun Kim', 'Mitchell Chen', 'Victoria Crowe', 'Esubalew Alemu', 'Samir Mahboobani', 'David Gibeon', 'Alexander Procter', 'Mohsen Hajhosseiny', 'Cara Owens', 'Emily C Bartlett', 'Nuria Porta', 'Thesha Thavaraja', 'Simon Doran', 'Anand Devaraj', 'Bhupinder Sharma', 'Arjun Nair', 'Eric O Aboagye', 'Richard W Lee']",42089967,European radiology. 2026 May 06. doi: 10.1007/s00330-026-12557-w.,06-05-2026,10622143,,Hardeep Singh Kalsi,European radiology. 2026 May 06. doi: 10.1007/s00330-026-12557-w.
Promotion and preservation of mobility and autonomy in old age through smart rollators-a qualitative study.,"Diseases and health limitations associated with ageing often result in loss of mobility and reduced social participation. The ongoing demographic shift towards an increasingly ageing population, combined with a declining number of healthcare professionals, highlights the need to integrate digital assistive solutions to reduce workload and healthcare costs. Smart rollators (SRs) equipped with sensor-based assistance systems (SAS) are considered a promising innovation for enhancing safety, mobility, and independence in older adults.",2026,2026,Frontiers in digital health,Frontiers in digital health,10.3389/fdgth.2026.1783585,https://pubmed.ncbi.nlm.nih.gov/42089026/,"['assistive technologies', 'design-based research', 'nursing', 'participatory development', 'smart rollators']",[],"['Patrick Schwaiger', 'Julia Müller', 'Martin Obert', 'Stefan Twieg', 'Andreas Butkov', 'Ulrike Steinmann', 'Denny Paulicke', 'Patrick Jahn']",42089026,Frontiers in digital health. 2026. 8:1783585. doi: 10.3389/fdgth.2026.1783585.,06-05-2026,PMC13136103,,Patrick Schwaiger,Frontiers in digital health. 2026. 8:1783585. doi: 10.3389/fdgth.2026.1783585.
Prevalence and Factors Associated With Pill-Swallowing Difficulties Among Outpatient Pharmacy Attendees at a Malaysian Teaching Hospital: A Cross-Sectional Study.,"Pill-swallowing difficulty is a common yet under-recognised barrier to effective pharmacotherapy, with potential consequences for adherence, therapeutic efficacy, and patient safety. Malaysian evidence is scarce, particularly in outpatient populations where long-term oral medication use predominates.",2026,2026,International journal of language & communication disorders,International journal of language & communication disorders,10.1111/1460-6984.70258,https://pubmed.ncbi.nlm.nih.gov/42084217/,"['Malaysia', 'dysphagia', 'medication adherence', 'pills', 'pill‐swallowing difficulty']","['Humans', 'Cross-Sectional Studies', 'Adult', 'Malaysia', 'Male', 'Female', 'Middle Aged', 'Hospitals, Teaching', 'Prevalence', 'Young Adult', 'Adolescent', 'Deglutition Disorders', 'Medication Adherence', 'Outpatients', 'Surveys and Questionnaires', 'Aged']","['Nur Amira Said Udin', 'Nik Aisyah Najwa Nik Mustaffa Shapri', ""Mohammad Suhaidi Sha'ari"", ""Muhammad 'Izzuddin Zamery"", 'Abdul Azim Al-Abrar Ahmad Kailani', 'Ammar Kamar', 'Mohd Shahezwan Abd Wahab']",42084217,International journal of language & communication disorders. 2026. 61(3):e70258. doi: 10.1111/1460-6984.70258.,05-05-2026,,,Nur Amira Said Udin,International journal of language & communication disorders. 2026. 61(3):e70258. doi: 10.1111/1460-6984.70258.
Assessing water matrix influence and toxicity reduction of crystal violet and reactive black 5 dyes after cold plasma-driven degradation.,"Crystal Violet (CV) and Reactive Black 5 (RB5), representative of the triphenylmethane and azo dye classes, are extensively used in the textile industry and are recognized as major contributors to aquatic pollution. Their structural stability and resistance to biodegradation lead to environmental persistence and potential toxicity. In this paper, a non-equilibrium cold plasma-based pin-to-plate dielectric barrier discharge (P2PDBD) source was employed for the degradation of dye solutions. The effects of plasma discharge power, dye concentration, and the chemical composition of the water matrix were systematically studied. With increasing salt concentration from 0 to 25 mg L",2026,2026,Scientific reports,Scientific reports,10.1038/s41598-026-47084-7,https://pubmed.ncbi.nlm.nih.gov/42082539/,"['Cytotoxicity', 'Dielectric barrier discharge', 'Phytotoxicity', 'Plasma-activated water', 'Surface-enhanced Raman spectroscopy']",[],"['Shikha Pandey', 'Ritesh Mishra', 'Devendra Tiwari', 'Abhijit Mishra', 'Sushma Jangra', 'Indranil Banerjee', 'Ram Prakash']",42082539,Scientific reports. 2026 May 04. doi: 10.1038/s41598-026-47084-7.,05-05-2026,,,Shikha Pandey,Scientific reports. 2026 May 04. doi: 10.1038/s41598-026-47084-7.
"Aligning Health Policy With Climate Action: Evidence-Based Interventions To Decarbonize Care, Improve Climate Resilience.","The US health care system significantly contributes to climate change while increasingly facing its adverse consequences. Despite this dual challenge, policy efforts to incentivize carbon reduction and make care delivery climate-resilient remain fragmented. In this article, we identify policy interventions and other strategies that have the potential to accelerate the transition toward low-carbon, climate-smart health care systems. Drawing on academic literature and real-world implementation examples, we present a framework of strategies, highlighting the evidence in support of mechanisms such as green reimbursement models, integration of climate change into health professional education, and sustainable procurement standards. We further examine emerging policy levers, including circular economy practices and mandated carbon accounting. Last, we highlight opportunities for federal and state policy makers, payers, and health system leaders to guide future action. Ensuring that health policies actively support climate mitigation and adaptation is a moral and environmental imperative and a strategic opportunity to improve quality, reduce costs, and advance health equity.",2026,2026,Health affairs (Project Hope),Health affairs (Project Hope),10.1377/hlthaff.2025.01635,https://pubmed.ncbi.nlm.nih.gov/42081756/,[],"['Climate Change', 'Humans', 'Health Policy', 'Delivery of Health Care', 'United States', 'Evidence-Based Practice']","['Stefan Wheat', 'Kristie L Ebi', 'Jeremy J Hess', 'Lawrence Rosen', 'Elizabeth Cerceo', 'Hardeep Singh']",42081756,Health affairs (Project Hope). 2026 May. 45(5):498-506. doi: 10.1377/hlthaff.2025.01635.,04-05-2026,,,Stefan Wheat,Health affairs (Project Hope). 2026 May. 45(5):498-506. doi: 10.1377/hlthaff.2025.01635.
Beyond Templates and BERT: Headword-centric parsing for semantic question answering in non-english financial domains.,"Recent advances in semantic question-answering (QA) systems struggle with linguistic variability, particularly in non-English domains like German finance. This work presents INAGQA, a novel QA system that addresses this gap through headword-centric parsing, combining syntactic chunking with knowledge graph embeddings to resolve the question ambiguity. The main innovations are as follows: First, a hybrid disambiguation algorithm that achieves 0.91 F1 in German financial queries, validated on 2,100 expert-annotated questions. Second, domain-optimized shallow parsing with customizable grammar rules that reduces relation-linking errors by 35% for compound nouns (e.g., Eigenkapitalrendite). And finally, seamless knowledge integration to prioritize user-curated data and demonstrates 2.1s average response time in a case study with financial analysts. Our experiments show that INAGQA outperforms BERT-KGQA (F1: 0.83) and template-based systems (F1: 0.79) while handling temporal / quantitative variants (e.g., When vs. Where was X founded?) with 98% accuracy. The editable system's outputs of the system align with the Corporate Smart Insights frameworks, offering practical value for SMEs. To this end, the work contributes to Information SYstem (IS) research by proposing headword extraction as a replicable IS artifact for non-English QA and demonstrating language-sensitive design principles applicable to healthcare/legal domains.",2026,2026,PloS one,PloS one,10.1371/journal.pone.0347261,https://pubmed.ncbi.nlm.nih.gov/42081576/,[],"['Semantics', 'Algorithms', 'Humans', 'Language']","['Jamal Al Qundus', 'Bassam Al-Shargabi']",42081576,PloS one. 2026. 21(5):e0347261. doi: 10.1371/journal.pone.0347261.,04-05-2026,PMC13138744,,Jamal Al Qundus,PloS one. 2026. 21(5):e0347261. doi: 10.1371/journal.pone.0347261.
A Secure and Efficient Framework for ECG Signal Digitization and Encryption for Internet of Medical Things Applications.,"The Internet of Medical Things (IoMT) is transforming healthcare through smart devices, real-time monitoring, and cloud-based data exchange. Electrocardiogram (ECG) signals are crucial in diagnosing cardiovascular conditions; however, their sensitivity is still a major challenge for secure transmission and storage. This paper presents a novel content-based encryption framework tailored for ECG data. Unlike conventional approaches that process either raw signals or images separately, the proposed method first extracts accurately ECG waveforms from 2D images while handling noisy or overlapping traces through a dedicated preprocessing and segmentation pipeline. A two-layer chaotic scheme is then employed to encrypt the extracted 1D signals: the Arnold Cat map (ACM) for spatial scrambling and Double Random Phase Encoding for frequency-domain transformation. These cryptographic modules can also operate directly on native digital ECG signals and integrate seamlessly with paper-based ECG datasets, ensuring broad applicability across acquisition formats. Experimental results on a 12-lead ECG dataset demonstrate high digitization accuracy (Structural Similarity Index = 0.94), fast execution (0.0036 s), strong encryption (entropy = 7.3, correlation = 0.0006), and perfect signal recovery (PSNR = ∞). Overall, the framework provides a secure and efficient solution for IoMT-driven healthcare systems, outperforming existing ECG encryption methods across standard evaluation metrics.",2026,2026,Healthcare technology letters,Healthcare technology letters,10.1049/htl2.70082,https://pubmed.ncbi.nlm.nih.gov/42079876/,"['Arnold Cat map', 'Internet of Medical Things (IoMT)', 'chaos‐based cryptography', 'double random phase encoding', 'medical signal security']",[],"['Nader Mahmoud', 'Shymaa S Shaban']",42079876,Healthcare technology letters. 2026. 13:e70082. doi: 10.1049/htl2.70082.,04-05-2026,PMC13135227,,Nader Mahmoud,Healthcare technology letters. 2026. 13:e70082. doi: 10.1049/htl2.70082.
Quantitative evaluation of China's smart aging healthcare policy under the background of silver economy development: based on PMC model.,"Against the backdrop of deep integration between population aging and digital technologies, smart aging care has emerged as a pivotal approach to alleviating caregiving pressures, optimizing resource allocation for senior care, and driving high-quality development of the silver economy. As a top-level institutional design, the quality of smart aging care policies directly determines the effectiveness of older adult care services and the inclusiveness of digital technology applications in older adult care. Conducting a scientific and systematic quantitative evaluation of such policy documents is essential. This study aims to quantitatively evaluate the overall quality and regional heterogeneity of China's smart aging care policies, identify policy shortcomings, and propose optimization pathways for improvement.",2026,2026,Frontiers in public health,Frontiers in public health,10.3389/fpubh.2026.1791984,https://pubmed.ncbi.nlm.nih.gov/42077977/,"['PMC-Index model', 'policy evaluation', 'policy quantification', 'policy tools', 'silver economy', 'smart aging care']","['China', 'Humans', 'Health Policy', 'Economic Development', 'Digital Technology', 'Aged', 'Aging', 'Health Services for the Aged']","['Ying Guan', 'Yu Xiang', 'Yan Fu', 'Leyao Huang', 'Shiyu Su', 'Zaixiang Tan', 'Xinru Huang']",42077977,Frontiers in public health. 2026. 14:1791984. doi: 10.3389/fpubh.2026.1791984.,04-05-2026,PMC13128636,,Ying Guan,Frontiers in public health. 2026. 14:1791984. doi: 10.3389/fpubh.2026.1791984.
"Are smart older adult care devices ""cost-reducing and efficiency-enhancing"" or ""demand-activating""?-Empirical evidence from Chinese older adult households.","Against the backdrop of global aging and the growing burden of chronic diseases, Smart Health Devices (SHD) are regarded as important tools for health management. However, there is a theoretical controversy between ""technological substitution"" and ""technological expansion"" regarding their economic consequences: Does SHD reduce medical expenditures through prevention, or push up costs by detecting hidden diseases? Currently, there is a lack of systematic empirical evidence based on large-scale microdata.",2026,2026,Frontiers in public health,Frontiers in public health,10.3389/fpubh.2026.1798799,https://pubmed.ncbi.nlm.nih.gov/42077947/,"['aging', 'four-way decomposition', 'health and care expenditure', 'smart health devices', 'technological expansion']","['Humans', 'China', 'Aged', 'Health Expenditures', 'Male', 'Female', 'Longitudinal Studies', 'Middle Aged', 'Family Characteristics', 'Aged, 80 and over', 'East Asian People']","['Lin Guo', 'Linlin Zhang', 'Ming Zhang', 'Shanna Li', 'Ying Liu']",42077947,Frontiers in public health. 2026. 14:1798799. doi: 10.3389/fpubh.2026.1798799.,04-05-2026,PMC13130218,,Lin Guo,Frontiers in public health. 2026. 14:1798799. doi: 10.3389/fpubh.2026.1798799.
"Recent Progress of Structural Design, Fabrication Processes, and Applications of Flexible Acceleration Sensors.","Flexible acceleration sensors demonstrate revolutionary potential in healthcare, structural vibration monitoring, and consumer electronics owing to their unique conformal adhesion capability and mechanical adaptability. However, current academic research presents two distinct paradigms for realizing flexibility: one is the hybridly flexible sensor, which incorporates traditional micro-electro-mechanical System (MEMS) acceleration sensor chips with flexible packaging/substrates; the other is the intrinsically flexible sensor, whose sensing unit and substrate are entirely composed of flexible materials enabled by microstructural design. This review first analyzes the fundamental differences and design challenges between these two flexible architectures. It then systematically elucidates five core sensing mechanisms-capacitive, piezoresistive, triboelectric, piezoelectric, and electromagnetic-comparing their working principles, material systems, structural designs, and performance metrics. Among these, piezoelectric and triboelectric types exhibit distinctive advantages in self-powering capability, whereas resistive and capacitive approaches offer greater ease of integration. Furthermore, the applications of intrinsically flexible acceleration sensors in structural health monitoring, wearable devices, automotive safety, and other fields are discussed, with particular emphasis on their unique strengths in real-time vibration monitoring. Finally, the review summarizes existing challenges, such as the trade-off between sensitivity and flexibility, and provides theoretical insights to guide future innovations in intrinsically flexible acceleration sensor technology.",2026,2026,"Sensors (Basel, Switzerland)","Sensors (Basel, Switzerland)",10.3390/s26082499,https://pubmed.ncbi.nlm.nih.gov/42076607/,"['flexible acceleration sensor', 'intrinsically flexible', 'sensing mechanism', 'vibration monitoring']",[],"['Yuting Wang', 'Zhidi Chen', 'Peng Chen', 'Jie Mei', 'Jiayue Kuang', 'Chang Li', 'Zhijun Zhou', 'Xiaobo Long']",42076607,"Sensors (Basel, Switzerland). 2026 Apr 17. 26(8). doi: 10.3390/s26082499.",04-05-2026,PMC13119780,,Yuting Wang,"Sensors (Basel, Switzerland). 2026 Apr 17. 26(8). doi: 10.3390/s26082499."
